"tabell_navn","aar","fylke_nr","innvgrunn_6","kjonn","enhet","tabellvariabel"
"befolkning_innvandringsgrunn",2014,"04","familie","0","prosent",15.2
"befolkning_innvandringsgrunn",2014,"04","annet","0","prosent",2.2
"befolkning_innvandringsgrunn",2014,"04","uoppgitt","0","prosent",12.5
"befolkning_innvandringsgrunn",2014,"05","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"05","arbeid","alle","prosent",24.6
"befolkning_innvandringsgrunn",2014,"05","flukt","alle","prosent",32.5
"befolkning_innvandringsgrunn",2014,"05","familie","alle","prosent",20.3
"befolkning_innvandringsgrunn",2014,"05","annet","alle","prosent",3.2
"befolkning_innvandringsgrunn",2014,"05","uoppgitt","alle","prosent",19.4
"befolkning_innvandringsgrunn",2014,"05","alle","1","prosent",52.1
"befolkning_innvandringsgrunn",2014,"05","arbeid","1","prosent",17.9
"befolkning_innvandringsgrunn",2014,"05","flukt","1","prosent",17.4
"befolkning_innvandringsgrunn",2014,"05","familie","1","prosent",6.3
"befolkning_innvandringsgrunn",2014,"05","annet","1","prosent",1.1
"befolkning_innvandringsgrunn",2014,"05","uoppgitt","1","prosent",9.4
"befolkning_innvandringsgrunn",2014,"05","alle","0","prosent",47.9
"befolkning_innvandringsgrunn",2014,"05","arbeid","0","prosent",6.7
"befolkning_innvandringsgrunn",2014,"05","flukt","0","prosent",15.1
"befolkning_innvandringsgrunn",2014,"05","familie","0","prosent",14
"befolkning_innvandringsgrunn",2014,"05","annet","0","prosent",2.1
"befolkning_innvandringsgrunn",2014,"05","uoppgitt","0","prosent",10
"befolkning_innvandringsgrunn",2014,"06","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"06","arbeid","alle","prosent",25
"befolkning_innvandringsgrunn",2014,"06","flukt","alle","prosent",24.4
"befolkning_innvandringsgrunn",2014,"06","familie","alle","prosent",23.2
"befolkning_innvandringsgrunn",2014,"06","annet","alle","prosent",2.7
"befolkning_innvandringsgrunn",2014,"06","uoppgitt","alle","prosent",24.6
"befolkning_innvandringsgrunn",2014,"06","alle","1","prosent",52.1
"befolkning_innvandringsgrunn",2014,"06","arbeid","1","prosent",18.9
"befolkning_innvandringsgrunn",2014,"06","flukt","1","prosent",12.5
"befolkning_innvandringsgrunn",2014,"06","familie","1","prosent",7.6
"befolkning_innvandringsgrunn",2014,"06","annet","1","prosent",0.6
"befolkning_innvandringsgrunn",2014,"06","uoppgitt","1","prosent",12.5
"befolkning_innvandringsgrunn",2014,"06","alle","0","prosent",47.9
"befolkning_innvandringsgrunn",2014,"06","arbeid","0","prosent",6.1
"befolkning_innvandringsgrunn",2014,"06","flukt","0","prosent",11.9
"befolkning_innvandringsgrunn",2014,"06","familie","0","prosent",15.6
"befolkning_innvandringsgrunn",2014,"06","annet","0","prosent",2.1
"befolkning_innvandringsgrunn",2014,"06","uoppgitt","0","prosent",12.2
"befolkning_innvandringsgrunn",2014,"07","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"07","arbeid","alle","prosent",24.6
"befolkning_innvandringsgrunn",2014,"07","flukt","alle","prosent",24.8
"befolkning_innvandringsgrunn",2014,"07","familie","alle","prosent",23.1
"befolkning_innvandringsgrunn",2014,"07","annet","alle","prosent",2.8
"befolkning_innvandringsgrunn",2014,"07","uoppgitt","alle","prosent",24.7
"befolkning_innvandringsgrunn",2014,"07","alle","1","prosent",50.8
"befolkning_innvandringsgrunn",2014,"07","arbeid","1","prosent",17.5
"befolkning_innvandringsgrunn",2014,"07","flukt","1","prosent",12.9
"befolkning_innvandringsgrunn",2014,"07","familie","1","prosent",7.4
"befolkning_innvandringsgrunn",2014,"07","annet","1","prosent",0.8
"befolkning_innvandringsgrunn",2014,"07","uoppgitt","1","prosent",12.2
"befolkning_innvandringsgrunn",2014,"07","alle","0","prosent",49.2
"befolkning_innvandringsgrunn",2014,"07","arbeid","0","prosent",7.1
"befolkning_innvandringsgrunn",2014,"07","flukt","0","prosent",11.9
"befolkning_innvandringsgrunn",2014,"07","familie","0","prosent",15.7
"befolkning_innvandringsgrunn",2014,"07","annet","0","prosent",2
"befolkning_innvandringsgrunn",2014,"07","uoppgitt","0","prosent",12.5
"befolkning_innvandringsgrunn",2014,"08","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"08","arbeid","alle","prosent",17.4
"befolkning_innvandringsgrunn",2014,"08","flukt","alle","prosent",35.6
"befolkning_innvandringsgrunn",2014,"08","familie","alle","prosent",21.9
"befolkning_innvandringsgrunn",2014,"08","annet","alle","prosent",3.4
"befolkning_innvandringsgrunn",2014,"08","uoppgitt","alle","prosent",21.6
"befolkning_innvandringsgrunn",2014,"08","alle","1","prosent",50.1
"befolkning_innvandringsgrunn",2014,"08","arbeid","1","prosent",13.2
"befolkning_innvandringsgrunn",2014,"08","flukt","1","prosent",18.3
"befolkning_innvandringsgrunn",2014,"08","familie","1","prosent",6.6
"befolkning_innvandringsgrunn",2014,"08","annet","1","prosent",1.4
"befolkning_innvandringsgrunn",2014,"08","uoppgitt","1","prosent",10.7
"befolkning_innvandringsgrunn",2014,"08","alle","0","prosent",49.9
"befolkning_innvandringsgrunn",2014,"08","arbeid","0","prosent",4.2
"befolkning_innvandringsgrunn",2014,"08","flukt","0","prosent",17.4
"befolkning_innvandringsgrunn",2014,"08","familie","0","prosent",15.3
"befolkning_innvandringsgrunn",2014,"08","annet","0","prosent",2.1
"befolkning_innvandringsgrunn",2014,"08","uoppgitt","0","prosent",11
"befolkning_innvandringsgrunn",2014,"09","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"09","arbeid","alle","prosent",21.3
"befolkning_innvandringsgrunn",2014,"09","flukt","alle","prosent",29.6
"befolkning_innvandringsgrunn",2014,"09","familie","alle","prosent",24.2
"befolkning_innvandringsgrunn",2014,"09","annet","alle","prosent",3.3
"befolkning_innvandringsgrunn",2014,"09","uoppgitt","alle","prosent",21.6
"befolkning_innvandringsgrunn",2014,"09","alle","1","prosent",50.9
"befolkning_innvandringsgrunn",2014,"09","arbeid","1","prosent",16
"befolkning_innvandringsgrunn",2014,"09","flukt","1","prosent",15.4
"befolkning_innvandringsgrunn",2014,"09","familie","1","prosent",7.5
"befolkning_innvandringsgrunn",2014,"09","annet","1","prosent",1.3
"befolkning_innvandringsgrunn",2014,"09","uoppgitt","1","prosent",10.7
"befolkning_innvandringsgrunn",2014,"09","alle","0","prosent",49.1
"befolkning_innvandringsgrunn",2014,"09","arbeid","0","prosent",5.3
"befolkning_innvandringsgrunn",2014,"09","flukt","0","prosent",14.2
"befolkning_innvandringsgrunn",2014,"09","familie","0","prosent",16.7
"befolkning_innvandringsgrunn",2014,"09","annet","0","prosent",2
"befolkning_innvandringsgrunn",2014,"09","uoppgitt","0","prosent",10.8
"befolkning_innvandringsgrunn",2014,"10","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"10","arbeid","alle","prosent",17.2
"befolkning_innvandringsgrunn",2014,"10","flukt","alle","prosent",33.6
"befolkning_innvandringsgrunn",2014,"10","familie","alle","prosent",21
"befolkning_innvandringsgrunn",2014,"10","annet","alle","prosent",3
"befolkning_innvandringsgrunn",2014,"10","uoppgitt","alle","prosent",25.1
"befolkning_innvandringsgrunn",2014,"10","alle","1","prosent",51.2
"befolkning_innvandringsgrunn",2014,"10","arbeid","1","prosent",13.2
"befolkning_innvandringsgrunn",2014,"10","flukt","1","prosent",17.5
"befolkning_innvandringsgrunn",2014,"10","familie","1","prosent",6.5
"befolkning_innvandringsgrunn",2014,"10","annet","1","prosent",1.1
"befolkning_innvandringsgrunn",2014,"10","uoppgitt","1","prosent",12.9
"befolkning_innvandringsgrunn",2014,"10","alle","0","prosent",48.8
"befolkning_innvandringsgrunn",2014,"10","arbeid","0","prosent",4.1
"befolkning_innvandringsgrunn",2014,"10","flukt","0","prosent",16.1
"befolkning_innvandringsgrunn",2014,"10","familie","0","prosent",14.6
"befolkning_innvandringsgrunn",2014,"10","annet","0","prosent",1.9
"befolkning_innvandringsgrunn",2014,"10","uoppgitt","0","prosent",12.2
"befolkning_innvandringsgrunn",2014,"11","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"11","arbeid","alle","prosent",32.9
"befolkning_innvandringsgrunn",2014,"11","flukt","alle","prosent",17.6
"befolkning_innvandringsgrunn",2014,"11","familie","alle","prosent",26.4
"befolkning_innvandringsgrunn",2014,"11","annet","alle","prosent",4.1
"befolkning_innvandringsgrunn",2014,"11","uoppgitt","alle","prosent",19.1
"befolkning_innvandringsgrunn",2014,"11","alle","1","prosent",54.5
"befolkning_innvandringsgrunn",2014,"11","arbeid","1","prosent",24.7
"befolkning_innvandringsgrunn",2014,"11","flukt","1","prosent",9.1
"befolkning_innvandringsgrunn",2014,"11","familie","1","prosent",8.2
"befolkning_innvandringsgrunn",2014,"11","annet","1","prosent",1.6
"befolkning_innvandringsgrunn",2014,"11","uoppgitt","1","prosent",10.9
"befolkning_innvandringsgrunn",2014,"11","alle","0","prosent",45.5
"befolkning_innvandringsgrunn",2014,"11","arbeid","0","prosent",8.2
"befolkning_innvandringsgrunn",2014,"11","flukt","0","prosent",8.5
"befolkning_innvandringsgrunn",2014,"11","familie","0","prosent",18.1
"befolkning_innvandringsgrunn",2014,"11","annet","0","prosent",2.5
"befolkning_innvandringsgrunn",2014,"11","uoppgitt","0","prosent",8.2
"befolkning_innvandringsgrunn",2014,"12","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"12","arbeid","alle","prosent",30.9
"befolkning_innvandringsgrunn",2014,"12","flukt","alle","prosent",19
"befolkning_innvandringsgrunn",2014,"12","familie","alle","prosent",25.2
"befolkning_innvandringsgrunn",2014,"12","annet","alle","prosent",6.2
"befolkning_innvandringsgrunn",2014,"12","uoppgitt","alle","prosent",18.7
"befolkning_innvandringsgrunn",2014,"12","alle","1","prosent",54.1
"befolkning_innvandringsgrunn",2014,"12","arbeid","1","prosent",23.7
"befolkning_innvandringsgrunn",2014,"12","flukt","1","prosent",10
"befolkning_innvandringsgrunn",2014,"12","familie","1","prosent",8.1
"befolkning_innvandringsgrunn",2014,"12","annet","1","prosent",2.4
"befolkning_innvandringsgrunn",2014,"12","uoppgitt","1","prosent",9.9
"befolkning_innvandringsgrunn",2014,"12","alle","0","prosent",45.9
"befolkning_innvandringsgrunn",2014,"12","arbeid","0","prosent",7.3
"befolkning_innvandringsgrunn",2014,"12","flukt","0","prosent",9
"befolkning_innvandringsgrunn",2014,"12","familie","0","prosent",17.1
"befolkning_innvandringsgrunn",2014,"12","annet","0","prosent",3.8
"befolkning_innvandringsgrunn",2014,"12","uoppgitt","0","prosent",8.7
"befolkning_innvandringsgrunn",2014,"14","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"14","arbeid","alle","prosent",34
"befolkning_innvandringsgrunn",2014,"14","flukt","alle","prosent",20.1
"befolkning_innvandringsgrunn",2014,"14","familie","alle","prosent",26
"befolkning_innvandringsgrunn",2014,"14","annet","alle","prosent",4.3
"befolkning_innvandringsgrunn",2014,"14","uoppgitt","alle","prosent",15.6
"befolkning_innvandringsgrunn",2014,"14","alle","1","prosent",53.3
"befolkning_innvandringsgrunn",2014,"14","arbeid","1","prosent",25.3
"befolkning_innvandringsgrunn",2014,"14","flukt","1","prosent",10.6
"befolkning_innvandringsgrunn",2014,"14","familie","1","prosent",7.6
"befolkning_innvandringsgrunn",2014,"14","annet","1","prosent",1.6
"befolkning_innvandringsgrunn",2014,"14","uoppgitt","1","prosent",8.2
"befolkning_innvandringsgrunn",2014,"14","alle","0","prosent",46.7
"befolkning_innvandringsgrunn",2014,"14","arbeid","0","prosent",8.6
"befolkning_innvandringsgrunn",2014,"14","flukt","0","prosent",9.5
"befolkning_innvandringsgrunn",2014,"14","familie","0","prosent",18.4
"befolkning_innvandringsgrunn",2014,"14","annet","0","prosent",2.8
"befolkning_innvandringsgrunn",2014,"14","uoppgitt","0","prosent",7.5
"befolkning_innvandringsgrunn",2014,"15","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"15","arbeid","alle","prosent",36
"befolkning_innvandringsgrunn",2014,"15","flukt","alle","prosent",16.9
"befolkning_innvandringsgrunn",2014,"15","familie","alle","prosent",29
"befolkning_innvandringsgrunn",2014,"15","annet","alle","prosent",3.7
"befolkning_innvandringsgrunn",2014,"15","uoppgitt","alle","prosent",14.5
"befolkning_innvandringsgrunn",2014,"15","alle","1","prosent",53.8
"befolkning_innvandringsgrunn",2014,"15","arbeid","1","prosent",27.6
"befolkning_innvandringsgrunn",2014,"15","flukt","1","prosent",8.8
"befolkning_innvandringsgrunn",2014,"15","familie","1","prosent",8.2
"befolkning_innvandringsgrunn",2014,"15","annet","1","prosent",1.3
"befolkning_innvandringsgrunn",2014,"15","uoppgitt","1","prosent",7.9
"befolkning_innvandringsgrunn",2014,"15","alle","0","prosent",46.2
"befolkning_innvandringsgrunn",2014,"15","arbeid","0","prosent",8.4
"befolkning_innvandringsgrunn",2014,"15","flukt","0","prosent",8.1
"befolkning_innvandringsgrunn",2014,"15","familie","0","prosent",20.8
"befolkning_innvandringsgrunn",2014,"15","annet","0","prosent",2.4
"befolkning_innvandringsgrunn",2014,"15","uoppgitt","0","prosent",6.6
"befolkning_innvandringsgrunn",2014,"16","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"16","arbeid","alle","prosent",28.4
"befolkning_innvandringsgrunn",2014,"16","flukt","alle","prosent",21.6
"befolkning_innvandringsgrunn",2014,"16","familie","alle","prosent",22.6
"befolkning_innvandringsgrunn",2014,"16","annet","alle","prosent",9
"befolkning_innvandringsgrunn",2014,"16","uoppgitt","alle","prosent",18.4
"befolkning_innvandringsgrunn",2014,"16","alle","1","prosent",53.7
"befolkning_innvandringsgrunn",2014,"16","arbeid","1","prosent",21.1
"befolkning_innvandringsgrunn",2014,"16","flukt","1","prosent",11.4
"befolkning_innvandringsgrunn",2014,"16","familie","1","prosent",6.9
"befolkning_innvandringsgrunn",2014,"16","annet","1","prosent",4.8
"befolkning_innvandringsgrunn",2014,"16","uoppgitt","1","prosent",9.5
"befolkning_innvandringsgrunn",2014,"16","alle","0","prosent",46.3
"befolkning_innvandringsgrunn",2014,"16","arbeid","0","prosent",7.3
"befolkning_innvandringsgrunn",2014,"16","flukt","0","prosent",10.3
"befolkning_innvandringsgrunn",2014,"16","familie","0","prosent",15.7
"befolkning_innvandringsgrunn",2014,"16","annet","0","prosent",4.2
"befolkning_innvandringsgrunn",2014,"16","uoppgitt","0","prosent",8.9
"befolkning_innvandringsgrunn",2014,"17","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"17","arbeid","alle","prosent",24.9
"befolkning_innvandringsgrunn",2014,"17","flukt","alle","prosent",31.8
"befolkning_innvandringsgrunn",2014,"17","familie","alle","prosent",24.3
"befolkning_innvandringsgrunn",2014,"17","annet","alle","prosent",3
"befolkning_innvandringsgrunn",2014,"17","uoppgitt","alle","prosent",16
"befolkning_innvandringsgrunn",2014,"17","alle","1","prosent",51.6
"befolkning_innvandringsgrunn",2014,"17","arbeid","1","prosent",19.3
"befolkning_innvandringsgrunn",2014,"17","flukt","1","prosent",17.4
"befolkning_innvandringsgrunn",2014,"17","familie","1","prosent",6.2
"befolkning_innvandringsgrunn",2014,"17","annet","1","prosent",0.9
"befolkning_innvandringsgrunn",2014,"17","uoppgitt","1","prosent",7.9
"befolkning_innvandringsgrunn",2014,"17","alle","0","prosent",48.4
"befolkning_innvandringsgrunn",2014,"17","arbeid","0","prosent",5.6
"befolkning_innvandringsgrunn",2014,"17","flukt","0","prosent",14.4
"befolkning_innvandringsgrunn",2014,"17","familie","0","prosent",18.1
"befolkning_innvandringsgrunn",2014,"17","annet","0","prosent",2.2
"befolkning_innvandringsgrunn",2014,"17","uoppgitt","0","prosent",8.1
"befolkning_innvandringsgrunn",2014,"18","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"18","arbeid","alle","prosent",23.8
"befolkning_innvandringsgrunn",2014,"18","flukt","alle","prosent",30.8
"befolkning_innvandringsgrunn",2014,"18","familie","alle","prosent",23.5
"befolkning_innvandringsgrunn",2014,"18","annet","alle","prosent",4.6
"befolkning_innvandringsgrunn",2014,"18","uoppgitt","alle","prosent",17.3
"befolkning_innvandringsgrunn",2014,"18","alle","1","prosent",51.4
"befolkning_innvandringsgrunn",2014,"18","arbeid","1","prosent",16.9
"befolkning_innvandringsgrunn",2014,"18","flukt","1","prosent",17.8
"befolkning_innvandringsgrunn",2014,"18","familie","1","prosent",6.5
"befolkning_innvandringsgrunn",2014,"18","annet","1","prosent",1.8
"befolkning_innvandringsgrunn",2014,"18","uoppgitt","1","prosent",8.4
"befolkning_innvandringsgrunn",2014,"18","alle","0","prosent",48.6
"befolkning_innvandringsgrunn",2014,"18","arbeid","0","prosent",6.9
"befolkning_innvandringsgrunn",2014,"18","flukt","0","prosent",13
"befolkning_innvandringsgrunn",2014,"18","familie","0","prosent",17
"befolkning_innvandringsgrunn",2014,"18","annet","0","prosent",2.8
"befolkning_innvandringsgrunn",2014,"18","uoppgitt","0","prosent",8.9
"befolkning_innvandringsgrunn",2014,"19","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"19","arbeid","alle","prosent",24.3
"befolkning_innvandringsgrunn",2014,"19","flukt","alle","prosent",23.8
"befolkning_innvandringsgrunn",2014,"19","familie","alle","prosent",22.7
"befolkning_innvandringsgrunn",2014,"19","annet","alle","prosent",8.4
"befolkning_innvandringsgrunn",2014,"19","uoppgitt","alle","prosent",20.7
"befolkning_innvandringsgrunn",2014,"19","alle","1","prosent",50.9
"befolkning_innvandringsgrunn",2014,"19","arbeid","1","prosent",16.9
"befolkning_innvandringsgrunn",2014,"19","flukt","1","prosent",13.6
"befolkning_innvandringsgrunn",2014,"19","familie","1","prosent",7
"befolkning_innvandringsgrunn",2014,"19","annet","1","prosent",3.6
"befolkning_innvandringsgrunn",2014,"19","uoppgitt","1","prosent",9.9
"befolkning_innvandringsgrunn",2014,"19","alle","0","prosent",49.1
"befolkning_innvandringsgrunn",2014,"19","arbeid","0","prosent",7.4
"befolkning_innvandringsgrunn",2014,"19","flukt","0","prosent",10.3
"befolkning_innvandringsgrunn",2014,"19","familie","0","prosent",15.7
"befolkning_innvandringsgrunn",2014,"19","annet","0","prosent",4.8
"befolkning_innvandringsgrunn",2014,"19","uoppgitt","0","prosent",10.8
"befolkning_innvandringsgrunn",2014,"20","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"20","arbeid","alle","prosent",28.1
"befolkning_innvandringsgrunn",2014,"20","flukt","alle","prosent",20.6
"befolkning_innvandringsgrunn",2014,"20","familie","alle","prosent",24
"befolkning_innvandringsgrunn",2014,"20","annet","alle","prosent",4.1
"befolkning_innvandringsgrunn",2014,"20","uoppgitt","alle","prosent",23.2
"befolkning_innvandringsgrunn",2014,"20","alle","1","prosent",49.9
"befolkning_innvandringsgrunn",2014,"20","arbeid","1","prosent",19
"befolkning_innvandringsgrunn",2014,"20","flukt","1","prosent",11.8
"befolkning_innvandringsgrunn",2014,"20","familie","1","prosent",6.6
"befolkning_innvandringsgrunn",2014,"20","annet","1","prosent",1.4
"befolkning_innvandringsgrunn",2014,"20","uoppgitt","1","prosent",11
"befolkning_innvandringsgrunn",2014,"20","alle","0","prosent",50.1
"befolkning_innvandringsgrunn",2014,"20","arbeid","0","prosent",9
"befolkning_innvandringsgrunn",2014,"20","flukt","0","prosent",8.8
"befolkning_innvandringsgrunn",2014,"20","familie","0","prosent",17.3
"befolkning_innvandringsgrunn",2014,"20","annet","0","prosent",2.7
"befolkning_innvandringsgrunn",2014,"20","uoppgitt","0","prosent",12.3
"befolkning_innvandringsgrunn",2014,"00","alle","alle","person",633113
"befolkning_innvandringsgrunn",2014,"00","arbeid","alle","person",154193
"befolkning_innvandringsgrunn",2014,"00","flukt","alle","person",147524
"befolkning_innvandringsgrunn",2014,"00","familie","alle","person",143778
"befolkning_innvandringsgrunn",2014,"00","annet","alle","person",30065
"befolkning_innvandringsgrunn",2014,"00","uoppgitt","alle","person",157553
"befolkning_innvandringsgrunn",2014,"00","alle","1","person",331712
"befolkning_innvandringsgrunn",2014,"00","arbeid","1","person",115306
"befolkning_innvandringsgrunn",2014,"00","flukt","1","person",75996
"befolkning_innvandringsgrunn",2014,"00","familie","1","person",47489
"befolkning_innvandringsgrunn",2014,"00","annet","1","person",10795
"befolkning_innvandringsgrunn",2014,"00","uoppgitt","1","person",82126
"befolkning_innvandringsgrunn",2014,"00","alle","0","person",301401
"befolkning_innvandringsgrunn",2014,"00","arbeid","0","person",38887
"befolkning_innvandringsgrunn",2014,"00","flukt","0","person",71528
"befolkning_innvandringsgrunn",2014,"00","familie","0","person",96289
"befolkning_innvandringsgrunn",2014,"00","annet","0","person",19270
"befolkning_innvandringsgrunn",2014,"00","uoppgitt","0","person",75427
"befolkning_innvandringsgrunn",2014,"00","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"00","arbeid","alle","prosent",24.4
"befolkning_innvandringsgrunn",2014,"00","flukt","alle","prosent",23.3
"befolkning_innvandringsgrunn",2014,"00","familie","alle","prosent",22.7
"befolkning_innvandringsgrunn",2014,"00","annet","alle","prosent",4.7
"befolkning_innvandringsgrunn",2014,"00","uoppgitt","alle","prosent",24.9
"befolkning_innvandringsgrunn",2014,"00","alle","1","prosent",52.4
"befolkning_innvandringsgrunn",2014,"00","arbeid","1","prosent",18.2
"befolkning_innvandringsgrunn",2014,"00","flukt","1","prosent",12
"befolkning_innvandringsgrunn",2014,"00","familie","1","prosent",7.5
"befolkning_innvandringsgrunn",2014,"00","annet","1","prosent",1.7
"befolkning_innvandringsgrunn",2014,"00","uoppgitt","1","prosent",13
"befolkning_innvandringsgrunn",2014,"00","alle","0","prosent",47.6
"befolkning_innvandringsgrunn",2014,"00","arbeid","0","prosent",6.1
"befolkning_innvandringsgrunn",2014,"00","flukt","0","prosent",11.3
"befolkning_innvandringsgrunn",2014,"00","familie","0","prosent",15.2
"befolkning_innvandringsgrunn",2014,"00","annet","0","prosent",3
"befolkning_innvandringsgrunn",2014,"00","uoppgitt","0","prosent",11.9
